PkMn, PokeName, Quick Move Name, Charge Move Name, Attack, Defense, Att*Def, Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%, Defender Quick Move PPS, Defender Charge PPS Active Fraction, Defender Total PPS, D_IV0%, D_IV10%, D_IV20%, D_IV30%, D_IV40%, D_IV50%, D_IV60%, D_IV70%, D_IV80%, D_IV90%, D_IV100%
12,Butterfree,Bug Bite,Psychic,24.0902612827,17.28,416.279714964,1,144,144,120,13.8888888889,19.9900793651,0.465558194774,16.729348113,430.309845494,444.650514549,459.30510982,474.277019002,489.569629788,505.186329869,521.13050694,537.405548694,554.014842822,570.961777019, 2.55102040816, 0.137931034483, 4.12923215263,102.7485095,106.21150553,109.751150431,113.368280374,117.063731527,120.838340061,124.692942145,128.628373948,132.64547164,136.74507139,140.928009368
12,Butterfree,Bug Bite,Signal Beam,23.9357045144,17.28,413.608974008,1,144,144,120,13.8888888889,18.4923835125,0.593707250342,16.6220170239,427.549090918,441.797754018,456.358329269,471.234182627,486.428680051,501.9451875,517.787070932,533.957696306,550.460429581,567.298636713, 2.55102040816, 0.211604095563, 4.75035890352,118.204130668,122.188036976,126.260121822,130.421347152,134.672674915,139.015067058,143.449485528,147.976892275,152.598249244,157.314518385,162.126661644
12,Butterfree,Confusion,Bug Buzz,22.157615894,17.28,382.883602649,1,144,144,120,9.93377483444,22.3071679003,0.440740740741,15.3872332597,395.788163524,408.978349917,422.457277742,436.228062914,450.293821347,464.657668957,479.322721658,494.292095364,509.568905991,525.156269454, 4.2735042735, 0.253191489362, 7.14507890658,177.792427448,183.784674667,189.909552414,196.168507565,202.562987002,209.0944376,215.76430624,222.5740398,229.525085157,236.618889191,243.85689878
12,Butterfree,Confusion,Psychic,19.2050439673,17.28,331.863159754,1,144,144,120,9.93377483444,19.8912015137,0.341761115955,13.3368360884,343.048147353,354.480699972,366.163518319,378.099303106,390.29075504,402.740574831,415.451463189,428.426120822,441.66724844,455.177546753, 4.2735042735, 0.182580344667, 6.03546609006,150.181709812,155.243376082,160.41707569,165.70403082,171.105463653,176.622596371,182.256651156,188.008850189,193.880415653,199.87256973,205.986534601
12,Butterfree,Confusion,Signal Beam,19.9755500354,17.28,345.177504612,1,144,144,120,9.93377483444,18.3935056612,0.465515392041,13.8719097468,356.811233741,368.702460194,380.853993034,393.268641322,405.94921412,418.898520489,432.119369492,445.61457019,459.386931644,473.439262917, 4.2735042735, 0.272561703197, 6.61806633164,164.678668143,170.22893429,175.902048293,181.699350311,187.622180502,193.671879024,199.849786037,206.157241698,212.595586166,219.166159599,225.870302156
13,Weedle,Bug Bite,Struggle,9.44444444444,5.12,48.3555555556,0,68,64,80,13.8888888889,8.84955752212,0.465515392041,13.8888888889,51.5289409722,54.8376388889,58.2844618056,61.8722222222,65.6037326389,69.4818055556,73.5092534722,77.6888888889,82.0235243056,86.5159722222, 2.55102040816, 0.194939620472, 3.26131602727,11.3545978806,12.0997555964,12.8766866836,13.6860515588,14.5285106383,15.4047243387,16.3153530765,17.2610572681,18.2424973302,19.260333679,20.3152267313
13,Weedle,Poison Sting,Struggle,8.86956521739,5.12,45.412173913,0,68,64,80,13.0434782609,8.84955752212,0.465515392041,13.0434782609,48.3923967391,51.4996956522,54.7367119565,58.1060869565,61.6104619565,65.2524782609,69.0347771739,72.96,77.0307880435,81.2497826087, 2.91262135922, 0.208422994159, 3.5966799877,12.5222010452,13.3439839763,14.2008075623,15.0934001306,16.0224900092,16.9888055257,17.9930750077,19.036026783,20.1183891792,21.2408905241,22.4042591454
14,Kakuna,Bug Bite,Struggle,8.61111111111,7.38,63.55,0,62,82,90,13.8888888889,8.84955752212,0.465515392041,13.8888888889,67.3827604167,71.3645833333,75.49828125,79.7866666667,84.2325520833,88.83875,93.6080729167,98.5433333333,103.64734375,108.922916667, 2.55102040816, 0.194939620472, 3.26131602727,14.9224776144,15.8224663086,16.7574570771,17.7281103364,18.7350865029,19.7790459932,20.8606492237,21.9805566109,23.1394285714,24.3379255216,25.5767078781
14,Kakuna,Poison Sting,Struggle,8.08695652174,7.38,59.6817391304,0,62,82,90,13.0434782609,8.84955752212,0.465515392041,13.0434782609,63.281201087,67.0206521739,70.9027336957,74.9300869565,79.1053532609,83.431173913,87.9101902174,92.5450434783,97.338375,102.292826087, 2.91262135922, 0.208422994159, 3.5966799877,16.4569689517,17.4495042653,18.4806409468,19.551107324,20.6616317246,21.8129424762,23.0057679065,24.2408363434,25.5188761144,26.8406155472,28.2067829696
15,Beedrill,Bug Bite,Sludge Bomb,28.3071253071,16.9,478.39041769,1,144,130,130,13.8888888889,26.7895299145,0.447174447174,19.6577259077,494.592782255,511.156504965,528.085566512,545.383947584,563.055628871,581.104591063,599.534814848,618.350280917,637.554969959,657.152862664, 2.55102040816, 0.129353233831, 4.64675629788,113.083461265,116.913428166,120.828814065,124.83055993,128.919606728,133.096895429,137.363367,141.719962409,146.167622625,150.707288616,155.339901349
15,Beedrill,Bug Bite,Aerial Ace,20.0,16.9,338.0,0,144,130,130,13.8888888889,10.6920498084,0.447174447174,13.8888888889,349.447552083,361.150416667,373.11140625,385.333333333,397.819010417,410.57125,423.592864583,436.886666667,450.45546875,464.302083333, 2.55102040816, 0.248927038627, 3.77908065945,91.9677069283,95.0825149609,98.2667919438,101.521303141,104.846813816,108.244089232,111.713894654,115.256995346,118.874156571,122.566143592,126.333721675
15,Beedrill,Bug Bite,X Scissor,25.2233502538,16.9,426.274619289,1,144,130,130,13.8888888889,21.1805555556,0.497461928934,17.516215454,440.711900077,455.471172695,470.555984177,485.969881557,501.716411868,517.799122145,534.22155942,550.987270728,568.099803101,585.562703574, 2.55102040816, 0.153846153846, 4.43953863597,108.040612245,111.699785428,115.440568429,119.263860257,123.170559916,127.161566414,131.237778758,135.400095953,139.649417007,143.986640925,148.412666716
15,Beedrill,Poison Jab,Sludge Bomb,26.5397634213,16.9,448.52200182,1,144,130,130,14.2857142857,26.7994505495,0.331210191083,18.4303912648,463.712768022,479.242330892,495.114422583,511.33277525,527.901121048,544.823192129,562.102720649,579.743438763,597.749078623,616.123372384, 4.91803278689, 0.145658263305, 6.93417366947,168.75005042,174.465361045,180.308139118,186.279788808,192.381714286,198.615319722,204.982009286,211.483187148,218.120257479,224.894624449,231.807692227
15,Beedrill,Poison Jab,Aerial Ace,20.5714285714,16.9,347.657142857,0,144,130,130,14.2857142857,10.7019704433,0.331210191083,14.2857142857,359.431767857,371.469,383.771732143,396.342857143,409.185267857,422.301857143,435.695517857,449.369142857,463.325625,477.567857143, 4.91803278689, 0.275534441805, 5.6270783848,136.940579572,141.57855122,146.319962637,151.165953305,156.117662708,161.17623033,166.342795653,171.618498162,177.00447734,182.501872669,188.111823634
15,Beedrill,Poison Jab,X Scissor,24.3234501348,16.9,411.066307278,1,144,130,130,14.2857142857,21.1904761905,0.377358490566,16.8912848158,424.988505391,439.221207547,453.767834232,468.63180593,483.816543127,499.325466307,515.161995957,531.329552561,547.831556604,564.671428571, 4.91803278689, 0.172626387176, 6.62967529799,161.339778052,166.804113887,172.390319729,178.099738086,183.933711467,189.893582383,195.980693342,202.196386853,208.542005425,215.018891569,221.628387793
16,Pidgey,Quick Attack,Twister,8.88400025487,7.2,63.9648018351,1,94,90,80,9.3984962406,9.49422166527,0.549152542373,9.45106410093,67.3073951172,70.7641808812,74.3370729678,78.0279852173,81.8388314702,85.7715255671,89.8279813484,94.0101126545,98.319833326,102.759057203, 3.75375375375, 0.327272727273, 4.70029239766,31.8115789474,33.4739489857,35.193110307,36.9700147204,38.8056140351,40.7008600603,42.6567046053,44.6740994792,46.7539964912,48.8973474507,51.1051041667
16,Pidgey,Quick Attack,Aerial Ace,10.6456442355,7.2,76.6486384956,1,94,90,80,9.3984962406,13.1659968888,0.511388684791,11.325153442,80.6540479827,84.7962936364,89.0776688,93.5004668173,98.0669810317,102.779504787,107.640331426,112.651754294,117.816066733,123.135562087, 3.75375375375, 0.294790343075, 5.3640295147,36.3037517555,38.2008681891,40.1627955093,42.190619932,44.2854276734,46.4483049493,48.6803379757,50.9826129686,53.3562161439,55.8022337177,58.321751906
16,Pidgey,Quick Attack,Air Cutter,10.4390007276,7.2,75.1608052389,1,94,90,80,9.3984962406,12.5384483937,0.543582704187,11.105319923,79.088465381,83.1503055511,87.3485745765,91.6855212843,96.163394502,100.784443057,105.550915776,110.465061487,115.529129017,120.745367193, 3.75375375375, 0.322344322344, 5.37294089926,36.3640640062,38.2643321625,40.2295188773,42.2607121711,44.3590000643,46.5254705775,48.7612117313,51.0673115461,53.4448580425,55.8949392411,58.4186431624
16,Pidgey,Tackle,Twister,12.8181818182,7.2,92.2909090909,0,94,90,80,13.6363636364,9.60016835017,0.543582704187,13.6363636364,97.1137329545,102.101318182,107.256426136,112.581818182,118.080255682,123.7545,129.6073125,135.641454545,141.8596875,148.264772727, 4.83870967742, 0.303370786517, 5.40947395301,36.611319714,38.5245086525,40.50305756,42.548061855,44.6606169561,46.8418182816,49.09276125,51.4145412798,53.8082537896,56.2749941977,58.8158579226
16,Pidgey,Tackle,Aerial Ace,12.8181818182,7.2,92.2909090909,0,94,90,80,13.6363636364,13.2719435737,0.543582704187,13.6363636364,97.1137329545,102.101318182,107.256426136,112.581818182,118.080255682,123.7545,129.6073125,135.641454545,141.8596875,148.264772727, 4.83870967742, 0.272300469484, 6.05089628681,40.9524660691,43.0925092498,45.3056623848,47.5931507806,49.9561997439,52.3960345811,54.9138805986,57.510963103,60.1885074008,62.9477387984,65.7898826024
16,Pidgey,Tackle,Air Cutter,12.8181818182,7.2,92.2909090909,0,94,90,80,13.6363636364,13.0681818182,0.543582704187,13.6363636364,97.1137329545,102.101318182,107.256426136,112.581818182,118.080255682,123.7545,129.6073125,135.641454545,141.8596875,148.264772727, 4.83870967742, 0.298642533937, 6.12556561086,41.4578280543,43.6242798148,45.8647437217,48.1804602022,50.5726696833,53.0426125919,55.5915293552,58.2206604002,60.9312461538,63.7245270433,66.6017434955
17,Pidgeotto,Wing Attack,Twister,18.9,15.372,290.5308,0,126,122,126,15.0,9.63425925926,0.543582704187,15.0,301.14703125,312.01875,323.14899375,334.5408,346.19720625,358.12125,370.31596875,382.7844,395.52958125,408.55455, 4.09090909091, 0.255751014885, 4.76943504736,92.3778519905,95.7534136835,99.2102107789,102.749209087,106.371374419,110.077672586,113.869069397,117.746530664,121.711022196,125.763509805,129.904959302
17,Pidgeotto,Wing Attack,Aerial Ace,18.9,15.372,290.5308,0,126,122,126,15.0,13.3060344828,0.543582704187,15.0,301.14703125,312.01875,323.14899375,334.5408,346.19720625,358.12125,370.31596875,382.7844,395.52958125,408.55455, 4.09090909091, 0.227961819203, 5.2816254913,102.298325286,106.036389125,109.864412251,113.783464192,117.794614477,121.898932636,126.097488198,130.391350692,134.781589647,139.269274593,143.855475058
17,Pidgeotto,Wing Attack,Air Cutter,18.9,15.372,290.5308,0,126,122,126,15.0,13.2386363636,0.543582704187,15.0,301.14703125,312.01875,323.14899375,334.5408,346.19720625,358.12125,370.31596875,382.7844,395.52958125,408.55455, 4.09090909091, 0.251497005988, 5.39269188895,104.449539243,108.266210187,112.174732155,116.176197168,120.271697246,124.462324408,128.749170676,133.133328068,137.615888606,142.19794431,146.880587199
17,Pidgeotto,Steel Wing,Twister,14.2105263158,15.372,218.444210526,0,126,122,126,11.2781954887,9.54121414648,0.543582704187,11.2781954887,226.426339286,234.60056391,242.969168233,251.53443609,260.298651316,269.264097744,278.433059211,287.807819549,297.390662594,307.18387218, 4.5045045045, 0.327272727273, 5.21610845295,101.029344115,104.721038352,108.501575957,112.372013191,116.333406316,120.386811594,124.533285287,128.773883657,133.109662967,137.541679477,142.07098945
17,Pidgeotto,Steel Wing,Aerial Ace,15.4572102556,15.372,237.608236049,1,126,122,126,11.2781954887,13.21298937,0.511388684791,12.267627187,246.290633856,255.181980024,264.284758745,273.601454216,283.13455063,292.886532183,302.859883068,313.05708748,323.480629614,334.132993663, 4.5045045045, 0.294790343075, 5.90316324483,114.336716003,118.514672411,122.793174447,127.173417501,131.656596964,136.243908227,140.93654668,145.735707713,150.642586718,155.658379085,160.784280205
17,Pidgeotto,Steel Wing,Air Cutter,15.2346205252,15.372,234.186586714,1,126,122,126,11.2781954887,12.7734107997,0.543582704187,12.0909686708,242.743954677,251.507262064,260.478957296,269.661488794,279.05730498,288.668854274,298.498585097,308.548945872,318.822385018,329.321350958, 4.5045045045, 0.322344322344, 5.93470856629,114.947708502,119.147991071,123.449356564,127.85300676,132.360143436,136.97196837,141.689683343,146.514490132,151.447590515,156.490186271,161.643479179
18,Pidgeot,Wing Attack,Hurricane,31.9997946612,27.556,881.786341684,1,170,166,166,15.0,31.625,0.229979466119,18.8234086242,905.715952836,930.07459653,954.866084505,980.094228501,1005.76284026,1031.87573152,1058.43671402,1085.44959951,1112.91819972,1140.84632639, 4.09090909091, 0.0753194351042, 5.45016812374,255.31421579,262.242844208,269.295695583,276.473873574,283.77848184,291.21062404,298.771403833,306.461924879,314.283290835,322.236605362,330.322972118
18,Pidgeot,Wing Attack,Aerial Ace,25.5,27.556,702.678,0,170,166,166,15.0,13.3060344828,0.229979466119,15.0,721.74703125,741.15795,760.91379375,781.0176,801.47240625,822.28125,843.44716875,864.9732,886.86238125,909.11775, 4.09090909091, 0.227961819203, 5.2816254913,247.418802465,254.133167901,260.967914786,267.92411265,275.002831021,282.205139428,289.532107401,296.984804469,304.564300161,312.271664005,320.107965533
18,Pidgeot,Wing Attack,Air Cutter,25.5,27.556,702.678,0,170,166,166,15.0,13.2386363636,0.229979466119,15.0,721.74703125,741.15795,760.91379375,781.0176,801.47240625,822.28125,843.44716875,864.9732,886.86238125,909.11775, 4.09090909091, 0.251497005988, 5.39269188895,252.621730076,259.477290753,266.45576436,273.558242916,280.785818443,288.13958296,295.620628487,303.230047045,310.968930653,318.838371332,326.839461102
18,Pidgeot,Steel Wing,Hurricane,26.8868495626,27.556,740.894026548,1,170,166,166,11.2781954887,31.5319548872,0.224037339557,15.8157938604,761.000151039,781.466757012,802.297047165,823.494224195,845.061490802,867.002049684,889.319103538,912.015855064,935.095506958,958.561261921, 4.5045045045, 0.103392568659, 6.32089108069,296.103406853,304.138958156,312.318578369,320.643547473,329.115145447,337.734652272,346.50334793,355.422512399,364.493425661,373.717367696,383.095618485
18,Pidgeot,Steel Wing,Aerial Ace,20.8549662179,27.556,574.6794491,1,170,166,166,11.2781954887,13.21298937,0.511388684791,12.267627187,590.27490018,606.149961152,622.307116211,638.748849552,655.477645369,672.495987857,689.80636121,707.411249623,725.31313729,743.514508405, 4.5045045045, 0.294790343075, 5.90316324483,276.534862837,284.039369796,291.678424604,299.45322265,307.364959326,315.414830022,323.604030128,331.933755035,340.405200134,349.019560815,357.778032468
18,Pidgeot,Steel Wing,Air Cutter,20.5546467404,27.556,566.403845578,1,170,166,166,11.2781954887,12.7734107997,0.543582704187,12.0909686708,581.774716207,597.421170239,613.345656095,629.550622197,646.038516966,662.811788823,679.87288619,697.224257487,714.868351135,732.807615556, 4.5045045045, 0.322344322344, 5.93470856629,278.012609729,285.55721927,293.237095656,301.053440665,309.007456076,317.100343668,325.333305218,333.707542506,342.22425731,350.884651408,359.689926579
19,Rattata,Tackle,Dig,12.5454545455,5.16,64.7345454545,0,92,86,60,13.6363636364,12.4098746082,0.543582704187,13.6363636364,68.6109375,72.6361363636,76.8129034091,81.144,85.6321875,90.2802272727,95.0908806818,100.066909091,105.211073864,110.526136364, 4.83870967742, 0.361821584529, 6.23107242103,29.5801469971,31.3514461654,33.1907419115,35.0992960275,37.0783703057,39.1292265381,41.253126517,43.4513320346,45.7251048829,48.0757068542,50.5043997405
19,Rattata,Tackle,Hyper Fang,15.087022053,5.16,77.8490337934,1,92,86,60,13.6363636364,21.1742424242,0.366492146597,16.3989370141,82.5107391198,87.3513978463,92.3743307577,97.5828586387,102.980302274,108.569982449,114.355219947,120.339335554,126.525650055,132.917484234, 4.83870967742, 0.170316301703, 6.53902160289,31.0420433532,32.9008828505,34.831079421,36.8339572167,38.9108403893,41.0630530908,43.291919473,45.5987636879,47.9849098872,50.4516822229,53.0004048468
19,Rattata,Tackle,Body Slam,16.3582539274,5.16,84.4085902653,1,92,86,60,13.6363636364,32.3921911422,0.220963172805,17.7807107906,89.4630906958,94.7116231329,100.15778817,105.805186402,111.657418422,117.718084825,123.990786203,130.479123152,137.186696265,144.117106136, 4.83870967742, 0.0914419695193, 6.46965256315,30.7127346478,32.5518546948,34.4615748255,36.4432051444,38.4980557562,40.6274367655,42.8326582769,45.1150303952,47.475863225,49.9164668708,52.4381514374
19,Rattata,Quick Attack,Dig,10.2858852126,5.16,53.0751676972,1,92,86,60,9.3984962406,12.3039279233,0.61326989162,11.1803100137,56.2533804494,59.5535983347,62.9780853657,66.5291055553,70.2089229163,74.0198014614,77.9640052035,82.0437981552,86.2614443294,90.6192077388, 3.75375375375, 0.387765335116, 5.63790388557,26.7642573256,28.3669372158,30.0311407321,31.7580095501,33.5486853453,35.4043097933,37.3260245696,39.3149713497,41.3722918092,43.4991276237,45.6966204685
19,Rattata,Quick Attack,Hyper Fang,12.5625614187,5.16,64.8228169207,1,92,86,60,9.3984962406,21.0682957393,0.364741641337,13.6549580639,68.7044947808,72.7351823708,76.9176448197,81.2546472564,85.7489548101,90.4033326096,95.2205457841,100.203359462,105.354538774,110.676848847, 3.75375375375, 0.18654230513, 5.8046097923,27.555643606,29.2057127759,30.9191247502,32.6970549623,34.5406788457,36.4511718339,38.4297093604,40.4774668587,42.5956197623,44.7853435045,47.0478135191
