PkMn, PokeName, Quick Move Name, Charge Move Name, Attack, Defense, Att*Def, Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%, Defender Quick Move PPS, Defender Charge PPS Active Fraction, Defender Total PPS, D_IV0%, D_IV10%, D_IV20%, D_IV30%, D_IV40%, D_IV50%, D_IV60%, D_IV70%, D_IV80%, D_IV90%, D_IV100%
12,Butterfree,Bug Bite,Psychic,23.8574821853,17.28,412.257292162,1,144,144,120,13.8888888889,19.6428571429,0.465558194774,16.567695962,426.151852509,440.353950713,454.866941731,469.694180523,484.839022046,500.304821259,516.094933121,532.212712589,548.661514623,565.444694181, 2.55102040816, 0.137931034483, 4.09570724842,101.914302604,105.349182847,108.860089655,112.44785241,116.113300493,119.857263283,123.680570162,127.58405051,131.568533709,135.634849138,139.783826179
12,Butterfree,Bug Bite,Signal Beam,23.6388508892,17.28,408.479343365,1,144,144,120,13.8888888889,18.1451612903,0.593707250342,16.4158686731,422.246573187,436.318522572,450.698515732,465.389876881,480.395930233,495.72,511.365410397,527.335485636,543.633549932,560.262927497, 2.55102040816, 0.211604095563, 4.69892735251,116.924349098,120.865122143,124.893119027,129.009291283,133.214590444,137.509968042,141.896375609,146.37476468,150.946086787,155.611293462,160.371336238
12,Butterfree,Confusion,Bug Buzz,22.0,17.28,380.16,1,144,144,120,9.93377483444,22.0588235294,0.440740740741,15.2777777778,392.972765625,406.069125,419.452171875,433.125,447.090703125,461.352375,475.913109375,490.776,505.944140625,521.420625, 4.2735042735, 0.253191489362, 7.10106382979,176.697191489,182.652525299,188.739672606,194.960071376,201.315159574,207.806375166,214.435156117,221.202940392,228.111165957,235.161270778,242.354692819
12,Butterfree,Confusion,Psychic,19.0828247602,17.28,329.751211857,1,144,144,120,9.93377483444,19.6428571429,0.341761115955,13.2519616391,340.86501918,352.224816042,363.833285963,375.693112467,387.806979076,400.177569311,412.807566696,425.699654752,438.856517001,452.280836966, 4.2735042735, 0.182580344667, 6.00372612948,149.391918025,154.426965458,159.573457056,164.832608576,170.205635771,175.693754396,181.298180205,187.020128953,192.860816395,198.821458285,204.903270377
12,Butterfree,Confusion,Signal Beam,19.8090743323,17.28,342.300804462,1,144,144,120,9.93377483444,18.1451612903,0.465515392041,13.7563016197,353.837578402,365.62970369,377.679965978,389.991150917,402.566044158,415.407431353,428.518098151,441.900830205,455.558413165,469.493632683, 4.2735042735, 0.272561703197, 6.57068391635,163.499642027,169.010170734,174.64266776,180.398463671,186.278889028,192.285274397,198.418950339,204.681247419,211.0734962,217.597027246,224.25317112
13,Weedle,Bug Bite,Struggle,9.44444444444,5.12,48.3555555556,0,68,64,80,13.8888888889,8.84955752212,0.465515392041,13.8888888889,51.5289409722,54.8376388889,58.2844618056,61.8722222222,65.6037326389,69.4818055556,73.5092534722,77.6888888889,82.0235243056,86.5159722222, 2.55102040816, 0.194939620472, 3.26131602727,11.3545978806,12.0997555964,12.8766866836,13.6860515588,14.5285106383,15.4047243387,16.3153530765,17.2610572681,18.2424973302,19.260333679,20.3152267313
13,Weedle,Poison Sting,Struggle,8.86956521739,5.12,45.412173913,0,68,64,80,13.0434782609,8.84955752212,0.465515392041,13.0434782609,48.3923967391,51.4996956522,54.7367119565,58.1060869565,61.6104619565,65.2524782609,69.0347771739,72.96,77.0307880435,81.2497826087, 2.91262135922, 0.208422994159, 3.5966799877,12.5222010452,13.3439839763,14.2008075623,15.0934001306,16.0224900092,16.9888055257,17.9930750077,19.036026783,20.1183891792,21.2408905241,22.4042591454
14,Kakuna,Bug Bite,Struggle,8.61111111111,7.38,63.55,0,62,82,90,13.8888888889,8.84955752212,0.465515392041,13.8888888889,67.3827604167,71.3645833333,75.49828125,79.7866666667,84.2325520833,88.83875,93.6080729167,98.5433333333,103.64734375,108.922916667, 2.55102040816, 0.194939620472, 3.26131602727,14.9224776144,15.8224663086,16.7574570771,17.7281103364,18.7350865029,19.7790459932,20.8606492237,21.9805566109,23.1394285714,24.3379255216,25.5767078781
14,Kakuna,Poison Sting,Struggle,8.08695652174,7.38,59.6817391304,0,62,82,90,13.0434782609,8.84955752212,0.465515392041,13.0434782609,63.281201087,67.0206521739,70.9027336957,74.9300869565,79.1053532609,83.431173913,87.9101902174,92.5450434783,97.338375,102.292826087, 2.91262135922, 0.208422994159, 3.5966799877,16.4569689517,17.4495042653,18.4806409468,19.551107324,20.6616317246,21.8129424762,23.0057679065,24.2408363434,25.5188761144,26.8406155472,28.2067829696
15,Beedrill,Bug Bite,Sludge Bomb,28.0835380835,16.9,474.611793612,1,144,130,130,13.8888888889,26.4423076923,0.447174447174,19.5024570025,490.686181857,507.119074017,523.914419341,541.076167076,558.60826647,576.514666769,594.799317222,613.466167076,632.519165579,651.962261978, 2.55102040816, 0.129353233831, 4.61531627576,112.318336887,116.122390175,120.011284515,123.985954508,128.047334755,132.196359858,136.433964419,140.761083039,145.17865032,149.687600863,154.28886927
15,Beedrill,Bug Bite,Aerial Ace,20.0,16.9,338.0,0,144,130,130,13.8888888889,10.3448275862,0.447174447174,13.8888888889,349.447552083,361.150416667,373.11140625,385.333333333,397.819010417,410.57125,423.592864583,436.886666667,450.45546875,464.302083333, 2.55102040816, 0.248927038627, 3.71857755978,90.4953034948,93.5602434358,96.6935401288,99.8959465857,103.168215819,106.511100839,109.92535466,113.411730292,116.970980748,120.60385904,124.311118179
15,Beedrill,Bug Bite,X Scissor,24.9746192893,16.9,422.07106599,1,144,130,130,13.8888888889,20.8333333333,0.497461928934,17.3434856176,436.365978744,450.979708122,465.91576618,481.177664975,496.768916561,512.693032995,528.953526332,545.553908629,562.497691942,579.788388325, 2.55102040816, 0.153846153846, 4.40214547357,107.130612245,110.758965095,114.468240385,118.259329548,122.133124019,126.090515233,130.132394623,134.259653625,138.473183673,142.773876202,147.162622645
15,Beedrill,Poison Jab,Sludge Bomb,26.3694267516,16.9,445.643312102,1,144,130,130,14.2857142857,26.4423076923,0.331210191083,18.3121019108,460.736581409,476.16647293,491.936694865,508.050955414,524.512962779,541.326425159,558.495050756,576.022547771,593.912624403,612.168988854, 4.91803278689, 0.145658263305, 6.89775910364,167.863865546,173.549162421,179.361257353,185.301547138,191.371428571,197.572298451,203.905553571,210.37259073,216.974806723,223.713598346,230.590362395
15,Beedrill,Poison Jab,Aerial Ace,20.5714285714,16.9,347.657142857,0,144,130,130,14.2857142857,10.3448275862,0.331210191083,14.2857142857,359.431767857,371.469,383.771732143,396.342857143,409.185267857,422.301857143,435.695517857,449.369142857,463.325625,477.567857143, 4.91803278689, 0.275534441805, 5.55819477435,135.264228029,139.845424169,144.528793824,149.31546253,154.206555819,159.203199228,164.30651829,169.517638539,174.837685511,180.267784739,185.809061758
15,Beedrill,Poison Jab,X Scissor,24.1293800539,16.9,407.786522911,1,144,130,130,14.2857142857,20.8333333333,0.377358490566,16.7565139263,421.597639656,435.716783019,450.147346193,464.892722372,479.956304751,495.341486523,511.051660883,527.090221024,543.460560142,560.166071429, 4.91803278689, 0.172626387176, 6.58651870119,160.289519112,165.718284256,171.268126079,176.940378352,182.736374846,188.65744933,194.704935573,200.880167347,207.184478422,213.619202566,220.185673551
16,Pidgey,Quick Attack,Twister,8.83458646617,7.2,63.6090225564,0,94,90,80,9.3984962406,9.25925925926,0.377358490566,9.3984962406,66.9330239662,70.3705827068,73.9236019737,77.5939849624,81.3836348684,85.2944548872,89.3283482143,93.4872180451,97.7729675752,102.1875, 3.75375375375, 0.327272727273, 4.64646464646,31.4472727273,33.090605303,34.7900787879,36.5466340909,38.3612121212,40.2347537879,42.1682,44.1624916667,46.218569697,48.337375,50.5198484848
16,Pidgey,Quick Attack,Aerial Ace,10.5326965467,7.2,75.8354151359,1,94,90,80,9.3984962406,12.9310344828,0.511388684791,11.2049963262,79.7983282054,83.8966256429,88.1325764603,92.5084496694,97.0265142818,101.689039309,106.498293764,111.456546657,116.566067,121.829123806, 3.75375375375, 0.294790343075, 5.31554426091,35.9756035578,37.8555720299,39.7997655654,41.8092605623,43.885133418,46.0284605305,48.2403182973,50.5217831163,52.873931385,55.2978395013,57.7945838628
16,Pidgey,Quick Attack,Air Cutter,9.83870967742,7.2,70.8387096774,1,94,90,80,9.3984962406,11.3636363636,0.543582704187,10.4667124228,74.5405111102,78.3687765957,82.3256256434,86.4131777625,90.6335524623,94.9888692519,99.4812476407,104.112807138,108.885667253,113.801947495, 3.75375375375, 0.322344322344, 5.10785510786,34.56996337,36.3764776404,38.2447075702,40.1756875,42.1704517705,44.2300347222,46.355470696,48.5477940324,50.808039072,53.1372401557,55.5364316239
16,Pidgey,Tackle,Twister,12.8181818182,7.2,92.2909090909,0,94,90,80,13.6363636364,9.25925925926,0.543582704187,13.6363636364,97.1137329545,102.101318182,107.256426136,112.581818182,118.080255682,123.7545,129.6073125,135.641454545,141.8596875,148.264772727, 4.83870967742, 0.303370786517, 5.33707865169,36.1213483146,38.0089329354,39.961002809,41.9786386938,44.0629213483,46.2149315309,48.43575,50.726457514,53.0881348315,55.5218627107,58.0287219101
16,Pidgey,Tackle,Aerial Ace,12.8181818182,7.2,92.2909090909,0,94,90,80,13.6363636364,12.9310344828,0.543582704187,13.6363636364,97.1137329545,102.101318182,107.256426136,112.581818182,118.080255682,123.7545,129.6073125,135.641454545,141.8596875,148.264772727, 4.83870967742, 0.272300469484, 5.98591549296,40.5126760563,42.6297372359,44.8191232394,47.0820462148,49.4197183099,51.8333516725,54.3241584507,56.8933507923,59.5421408451,62.271740757,65.0833626761
16,Pidgey,Tackle,Air Cutter,12.8181818182,7.2,92.2909090909,0,94,90,80,13.6363636364,11.3636363636,0.543582704187,13.6363636364,97.1137329545,102.101318182,107.256426136,112.581818182,118.080255682,123.7545,129.6073125,135.641454545,141.8596875,148.264772727, 4.83870967742, 0.298642533937, 5.76923076923,39.0461538462,41.0865793269,43.1967115385,45.37771875,47.6307692308,49.95703125,52.3576730769,54.8338629808,57.3867692308,60.0175600962,62.7274038462
17,Pidgeotto,Wing Attack,Twister,18.9,15.372,290.5308,0,126,122,126,15.0,9.25925925926,0.543582704187,15.0,301.14703125,312.01875,323.14899375,334.5408,346.19720625,358.12125,370.31596875,382.7844,395.52958125,408.55455, 4.09090909091, 0.255751014885, 4.70230040595,91.0775399188,94.4055871532,97.8137263194,101.302909633,104.87408931,108.528217566,112.266246617,116.089128679,119.997815968,123.993260699,128.076415088
17,Pidgeotto,Wing Attack,Aerial Ace,18.9,15.372,290.5308,0,126,122,126,15.0,12.9310344828,0.543582704187,15.0,301.14703125,312.01875,323.14899375,334.5408,346.19720625,358.12125,370.31596875,382.7844,395.52958125,408.55455, 4.09090909091, 0.227961819203, 5.22178551376,101.139301516,104.835013686,108.619665918,112.494315623,116.460020213,120.5178371,124.668823695,128.914037409,133.254535654,137.691375842,142.225615385
17,Pidgeotto,Wing Attack,Air Cutter,18.9,15.372,290.5308,0,126,122,126,15.0,11.3636363636,0.543582704187,15.0,301.14703125,312.01875,323.14899375,334.5408,346.19720625,358.12125,370.31596875,382.7844,395.52958125,408.55455, 4.09090909091, 0.251497005988, 5.06260206859,98.0561219379,101.639172224,105.308451279,109.064984281,112.909796407,116.843912833,120.868358737,124.984159295,129.192339684,133.493925082,137.889940664
17,Pidgeotto,Steel Wing,Twister,14.2105263158,15.372,218.444210526,0,126,122,126,11.2781954887,9.25925925926,0.543582704187,11.2781954887,226.426339286,234.60056391,242.969168233,251.53443609,260.298651316,269.264097744,278.433059211,287.807819549,297.390662594,307.18387218, 4.5045045045, 0.327272727273, 5.15151515152,99.7782545455,103.424232955,107.157954545,110.9804625,114.8928,118.896010227,122.991136364,127.179221591,131.461309091,135.838442045,140.311663636
17,Pidgeotto,Steel Wing,Aerial Ace,15.2755326965,15.372,234.815488611,1,126,122,126,11.2781954887,12.9310344828,0.511388684791,12.1234386481,243.39583716,252.182678178,261.178466661,270.385657605,279.806706007,289.444066863,299.300195169,309.377545922,319.678574118,330.205734754, 4.5045045045, 0.294790343075, 5.84498094028,113.209799238,117.346577192,121.582909784,125.919980623,130.358973316,134.901071474,139.547458704,144.299318615,149.157834816,154.124190915,159.199570521
17,Pidgeotto,Steel Wing,Air Cutter,14.2690459849,15.372,219.34377488,1,126,122,126,11.2781954887,11.3636363636,0.543582704187,11.3246396706,227.358774451,235.566660947,243.969727608,252.570267673,261.370574382,270.372940975,279.57966069,288.993026767,298.615332447,308.448870968, 4.5045045045, 0.322344322344, 5.61660561661,108.786461538,112.761607143,116.832417582,121.00003022,125.265582418,129.630211538,134.095054945,138.66125,143.329934066,148.102244505,152.979318681
18,Pidgeot,Wing Attack,Hurricane,31.8531827515,27.556,877.746303901,1,170,166,166,15.0,31.25,0.229979466119,18.7371663244,901.566277913,925.813318789,950.491220803,975.603778234,1001.15478536,1027.14803645,1053.58732578,1080.47644764,1107.81919629,1135.61936602, 4.09090909091, 0.0753194351042, 5.43039677202,254.388022865,261.291516581,268.318782616,275.470920625,282.749030262,290.154211184,297.687563046,305.350185504,313.143178211,321.067640825,329.124672999
18,Pidgeot,Wing Attack,Aerial Ace,25.5,27.556,702.678,0,170,166,166,15.0,12.9310344828,0.229979466119,15.0,721.74703125,741.15795,760.91379375,781.0176,801.47240625,822.28125,843.44716875,864.9732,886.86238125,909.11775, 4.09090909091, 0.227961819203, 5.22178551376,244.615586749,251.253879492,258.011189781,264.888575028,271.887092645,279.007800042,286.251754632,293.620013827,301.113635036,308.733675674,316.48119315
18,Pidgeot,Wing Attack,Air Cutter,25.5,27.556,702.678,0,170,166,166,15.0,11.3636363636,0.229979466119,15.0,721.74703125,741.15795,760.91379375,781.0176,801.47240625,822.28125,843.44716875,864.9732,886.86238125,909.11775, 4.09090909091, 0.251497005988, 5.06260206859,237.158606424,243.594534227,250.145851388,256.813583084,263.598754491,270.502390787,277.525517148,284.669158751,291.934340773,299.322088391,306.833426783
18,Pidgeot,Steel Wing,Hurricane,26.7794632439,27.556,737.934889148,1,170,166,166,11.2781954887,31.25,0.224037339557,15.7526254376,757.960709597,778.345571762,799.092665548,820.205180863,841.686307614,863.539235706,885.767155047,908.373255543,931.3607271,954.732759627, 4.5045045045, 0.103392568659, 6.30048465267,295.147463651,303.1570729,311.310285945,319.608378635,328.052626817,336.644306341,345.384693053,354.275062803,363.316691438,372.510854806,381.858828756
18,Pidgeot,Steel Wing,Aerial Ace,20.6098457017,27.556,567.924908156,1,170,166,166,11.2781954887,12.9310344828,0.511388684791,12.1234386481,583.337056852,599.025529023,614.992779666,631.241263777,647.773436352,664.591752388,681.698666881,699.096634827,716.788111223,734.775551065, 4.5045045045, 0.294790343075, 5.84498094028,273.809301144,281.239842757,288.803606099,296.501774778,304.335532402,312.306062579,320.41454892,328.662175032,337.050124524,345.579581004,354.251728081
18,Pidgeot,Steel Wing,Air Cutter,19.2518874399,27.556,530.505010295,1,170,166,166,11.2781954887,11.3636363636,0.543582704187,11.3246396706,544.901670813,559.556448181,574.471635638,589.649526424,605.092413778,620.80259094,636.78235115,653.033987646,669.559793668,686.362062457, 4.5045045045, 0.322344322344, 5.61660561661,263.111013431,270.251228632,277.519460317,284.916845849,292.444522589,300.1036279,307.895299145,315.820673687,323.880888889,332.077082112,340.41039072
19,Rattata,Tackle,Dig,12.5454545455,5.16,64.7345454545,0,92,86,60,13.6363636364,12.0689655172,0.543582704187,13.6363636364,68.6109375,72.6361363636,76.8129034091,81.144,85.6321875,90.2802272727,95.0908806818,100.066909091,105.211073864,110.526136364, 4.83870967742, 0.361821584529, 6.14472863381,29.1702557704,30.9170100983,32.7308187773,34.6129261151,36.5645764192,38.5870139972,40.6814831566,42.8492282049,45.0914934498,47.4095231987,49.8045617592
19,Rattata,Tackle,Hyper Fang,14.9720767888,5.16,77.2559162304,1,92,86,60,13.6363636364,20.8333333333,0.366492146597,16.2739965096,81.8821048757,86.6858835079,91.6705476113,96.8393926702,102.195714169,107.742807592,113.483968423,119.422492147,125.561674247,131.904810209, 4.83870967742, 0.170316301703, 6.49837793998,30.8490997567,32.6963855307,34.614584854,36.6050136481,38.6689878345,40.8078233349,43.0228360706,45.3153419632,47.6866569343,50.1380969054,52.6709777981
19,Rattata,Tackle,Body Slam,16.2889518414,5.16,84.0509915014,1,92,86,60,13.6363636364,32.0512820513,0.220963172805,17.7053824363,89.0840784348,94.3103753541,99.7334675992,105.35694051,111.184379426,117.219369688,123.465496636,129.926345609,136.605501948,143.506550992, 4.83870967742, 0.0914419695193, 6.44783118406,30.609144197,32.4420611079,34.3453399766,36.3202864889,38.3682063306,40.4904051876,42.6881887456,44.9628626905,47.3157327081,49.7481044842,52.2612837046
19,Rattata,Quick Attack,Dig,10.1533174729,5.16,52.3911181602,1,92,86,60,9.3984962406,12.0689655172,0.61326989162,11.0362146445,55.5283691019,58.7860527359,62.1664038957,65.6716574148,69.3040481265,73.0658108644,76.9591804619,80.9863917526,85.1496795698,89.451278747, 3.75375375375, 0.387765335116, 5.57412669229,26.4614942337,28.0460442608,29.6914219455,31.3987560484,33.1691753301,35.0038085513,36.9037844727,38.8702318548,40.9042794585,43.0070560442,45.1796903727
19,Rattata,Quick Attack,Hyper Fang,12.483716891,5.16,64.4159791576,1,92,86,60,9.3984962406,20.8333333333,0.364741641337,13.5692574902,68.2732950228,72.2786854103,76.4348980949,80.7446808511,85.2107814535,89.8359476769,94.6229272959,99.5744680851,104.693317819,109.982224273, 3.75375375375, 0.18654230513, 5.77392849212,27.4099933378,29.0513407728,30.7556962025,32.5242288474,34.358107928,36.2585026649,38.2265822785,40.2635159893,42.370473018,44.5486225849,46.7991339107
