PkMn, PokeName, Quick Move Name, Charge Move Name, Attack, Defense, Att*Def, Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%
20,Raticate,Quick Attack,Dig,16.3232526201,16.5,269.333668231,1,146,150,110,9.3984962406,12.3039279233,0.61326989162,11.1803100137,278.569372949,288.011605943,297.662631227,307.524712813,317.600114714,327.891100943,338.399935513,349.128882436,360.080205725,371.256169394
20,Raticate,Quick Attack,Hyper Fang,19.9362387732,16.5,328.947939758,1,146,150,110,9.3984962406,21.0682957393,0.364741641337,13.6549580639,340.227873897,351.760049249,363.547230943,375.592184108,387.897673872,400.466465366,413.301323717,426.405014055,439.780301509,453.429951208
20,Raticate,Quick Attack,Hyper Beam,23.1791850092,16.5,382.456552651,1,146,150,110,9.3984962406,30.234962406,0.310880829016,15.8761541159,395.571347436,408.979414479,422.683968699,436.688225019,450.995398359,465.608703641,480.531355785,495.766569714,511.317560349,527.18754261
21,Spearow,Peck,Aerial Ace,12.2820440429,6.24,76.6399548278,1,102,78,80,10.8695652174,13.2027736132,0.502164502165,12.0412196499,80.7487049513,85.0007756917,89.398605396,93.9446324111,98.641295084,103.491031762,108.496280791,113.659480519,118.983069293,124.46948546
21,Spearow,Peck,Drill Peck,14.4454764535,6.24,90.1397730696,1,102,78,80,10.8695652174,18.790257649,0.415704387991,14.1622318171,94.9722629186,99.9733187318,105.145808361,110.492599659,116.016560476,121.720558666,127.607462079,133.680138568,139.941455985,146.394282182
21,Spearow,Peck,Twister,11.0869565217,6.24,69.1826086957,0,102,78,80,10.8695652174,9.53099838969,0.415704387991,10.8695652174,72.8915625,76.7298913043,80.6997961957,84.8034782609,89.043138587,93.4209782609,97.9391983696,102.6,107.405584239,112.358152174
21,Spearow,Quick Attack,Aerial Ace,11.5516565109,6.24,72.0823366278,1,102,78,80,9.3984962406,13.1659968888,0.511388684791,11.325153442,75.9467479546,79.9459569202,84.0822568683,88.3579411423,92.775303086,97.3366360427,102.044233356,106.90038837,111.907394427,117.067544872
21,Spearow,Quick Attack,Drill Peck,13.6389439978,6.24,85.1070105464,1,102,78,80,9.3984962406,18.7534809245,0.42469524184,13.3715137234,89.6696886023,94.3915211002,99.2752157718,104.323480349,109.539022562,114.924550144,120.482770825,126.216392338,132.128122413,138.220668783
21,Spearow,Quick Attack,Twister,9.64008538295,6.24,60.1541327896,1,102,78,80,9.3984962406,9.49422166527,0.549152542373,9.45106410093,63.3790603236,66.7164791481,70.1683031035,73.7364460303,77.4228217691,81.2293441602,85.1579270442,89.2104842615,93.3889296527,97.6951770581
22,Fearow,Peck,Aerial Ace,20.2292490119,18.98,383.951146245,1,168,146,130,10.8695652174,13.2027736132,0.502164502165,12.0412196499,395.874888746,408.041653162,420.453877841,433.114001129,446.024461374,459.187696923,472.606146122,486.282247318,500.218438859,514.417159091
22,Fearow,Peck,Drill Run,22.385110433,18.98,424.869396018,1,168,146,130,10.8695652174,16.0645780051,0.47255038221,13.3244704958,438.063869648,451.527264405,465.262278492,479.271610116,493.557957481,508.124018793,522.972492258,538.106076079,553.527468464,569.239367616
22,Fearow,Peck,Twister,18.2608695652,18.98,346.591304348,0,168,146,130,10.8695652174,9.53099838969,0.47255038221,10.8695652174,357.35482337,368.337717391,379.5421875,390.970434783,402.624660326,414.507065217,426.619850543,438.965217391,451.545366848,464.3625
22,Fearow,Steel Wing,Aerial Ace,20.6096136742,18.98,391.170467535,1,168,146,130,11.2781954887,13.21298937,0.511388684791,12.267627187,403.318408685,415.71394122,428.359549335,441.257717225,454.410929084,467.821669107,481.492421488,495.425670421,509.623900102,524.089594725
22,Fearow,Steel Wing,Drill Run,22.8625762067,18.98,433.931696404,1,168,146,130,11.2781954887,16.115656789,0.481756996103,13.6086763135,447.407603069,461.158166844,475.186143485,489.494288751,504.085358396,518.96210818,534.127293857,549.583671186,565.333995924,581.381023827
22,Fearow,Steel Wing,Twister,18.9473684211,18.98,359.621052632,0,168,146,130,11.2781954887,9.54121414648,0.481756996103,11.2781954887,370.789215226,382.185,393.810690789,405.668571429,417.760925752,430.090037594,442.658190789,455.467669173,468.520756579,481.819736842
23,Ekans,Poison Sting,Wrap,14.6086956522,7.84,114.532173913,0,112,112,70,13.0434782609,6.57608695652,0.481756996103,13.0434782609,120.140983696,125.925,131.88686413,138.029217391,144.354701087,150.865956522,157.565625,164.456347826,171.540766304,178.821521739
23,Ekans,Poison Sting,Sludge Bomb,21.0614837889,7.84,165.122032905,1,112,112,70,13.0434782609,26.7683946488,0.419778002018,18.8048962401,173.208302831,181.547169526,190.142440981,198.997925188,208.117430138,217.504763822,227.163734233,237.098149362,247.311817199,257.808545738
23,Ekans,Poison Sting,Gunk Shot,19.3468124833,7.84,151.679009869,1,112,112,70,13.0434782609,27.4094202899,0.294478527607,17.2739397173,159.106955095,166.766932515,174.662440104,182.796975834,191.174037677,199.797123606,208.669731595,217.795359616,227.177505642,236.819667645
23,Ekans,Acid,Wrap,13.3333333333,7.84,104.533333333,0,112,112,70,11.9047619048,6.54761904762,0.294478527607,11.9047619048,109.652485119,114.931547619,120.372931548,125.979047619,131.752306548,137.695119048,143.809895833,150.099047619,156.564985119,163.210119048
23,Ekans,Acid,Sludge Bomb,18.8365180467,7.84,147.678301486,1,112,112,70,11.9047619048,26.7399267399,0.331210191083,16.8183196846,154.910326111,162.368262815,170.055517307,177.975495299,186.131602498,194.527244616,203.165827362,212.050756445,221.185437576,230.573276463
23,Ekans,Acid,Gunk Shot,17.1851851852,7.84,134.731851852,1,112,112,70,11.9047619048,27.380952381,0.222222222222,15.3439153439,141.329869709,148.133994709,155.147333995,162.372994709,169.814083995,177.473708995,185.354976852,193.460994709,201.794869709,210.359708995
24,Arbok,Bite,Dark Pulse,21.0678292683,19.92,419.671159024,1,166,166,120,12.0,13.1571428571,0.59756097561,12.6914634146,432.630967569,445.8514905,459.33529784,473.08495961,487.103045831,501.392126524,515.954771712,530.793551415,545.911035654,561.309794451
24,Arbok,Bite,Sludge Wave,27.4336368564,19.92,546.478046179,1,166,166,120,12.0,26.0352941176,0.322493224932,16.5262872629,563.353761128,580.568967333,598.127011368,616.031239805,634.284999217,652.891636179,671.854497262,691.176929041,710.862278087,730.913890976
24,Arbok,Bite,Gunk Shot,27.473,19.92,547.26216,1,166,166,120,12.0,27.3833333333,0.295774647887,16.55,564.162089063,581.4019965,598.985233688,616.915152,635.195102813,653.8284375,672.818507438,692.168664,711.882258562,731.9626425
24,Arbok,Acid,Dark Pulse,20.8046183297,19.92,414.427997128,1,166,166,120,11.9047619048,13.1547619048,0.502512562814,12.5329026083,427.225892296,440.281244616,453.596592,467.174472362,481.017423614,495.127983668,509.508690439,524.162081838,539.090695778,554.297070172
24,Arbok,Acid,Sludge Wave,25.4985440219,19.92,507.930996917,1,166,166,120,11.9047619048,26.0329131653,0.244604316547,15.3605686879,523.616345629,539.617238823,555.936787015,572.578100719,589.544290452,606.838466727,624.46374006,642.423220966,660.720019961,679.357247559
24,Arbok,Acid,Gunk Shot,25.4708994709,19.92,507.38031746,1,166,166,120,11.9047619048,27.380952381,0.222222222222,15.3439153439,523.048660714,539.032206349,555.334061508,571.957333333,588.905128968,606.180555556,623.786720238,641.726730159,660.00369246,678.620714286
25,Pikachu,Thunder Shock,Discharge,17.4926716918,7.56,132.24459799,1,124,108,70,10.4166666667,17.7604166667,0.502512562814,14.1069932998,138.611207502,145.17238772,151.930995309,158.889886935,166.051919264,173.419948964,180.996832699,188.785427136,196.788588941,205.00917478
25,Pikachu,Thunder Shock,Thunderbolt,20.8619186047,7.56,157.716104651,1,124,108,70,10.4166666667,25.7233796296,0.418604651163,16.824127907,165.308980787,173.133903706,181.194280296,189.493517442,198.035022029,206.822200945,215.858461074,225.147209302,234.691852516,244.495797602
25,Pikachu,Thunder Shock,Thunder,21.4630120056,7.56,162.260370763,1,124,108,70,10.4166666667,29.3301841085,0.364406779661,17.3088806497,170.072020053,178.122402079,186.41502189,194.953384534,203.740995059,212.781358514,222.077979947,231.634364407,241.454016941,251.540442598
25,Pikachu,Quick Attack,Discharge,14.4429893247,7.56,109.188999295,1,124,108,70,7.51879699248,17.6879699248,0.406008932197,11.6475720361,114.445650471,119.862950784,125.443258868,131.188933357,137.102332882,143.185816078,149.441741578,155.872468015,162.480354023,169.267758235
25,Pikachu,Quick Attack,Thunderbolt,16.6890988847,7.56,126.169587569,1,124,108,70,7.51879699248,25.6509328878,0.32760364004,13.4589507135,132.243729791,138.503504592,144.951637408,151.590853676,158.423878835,165.453438322,172.682257573,180.113062028,187.748577123,195.591528296
25,Pikachu,Quick Attack,Thunder,16.8582181347,7.56,127.448129098,1,124,108,70,7.51879699248,29.2577373667,0.279523293608,13.5953372054,133.583823738,139.907032067,146.420507139,153.127002012,160.02926974,167.13006338,174.432135987,181.938240618,189.651130327,197.573558171
26,Raichu,Thunder Shock,Brick Break,28.399795501,18.48,524.828220859,1,200,154,120,10.4166666667,20.0520833333,0.39263803681,14.1998977505,540.588669622,556.654877684,573.029720523,589.71607362,606.716812452,624.0348125,641.672949243,659.63409816,677.92113473,696.536934433
26,Raichu,Thunder Shock,Thunder Punch,31.3461538462,18.48,579.276923077,1,200,154,120,10.4166666667,21.09375,0.492307692308,15.6730769231,596.672451562,614.405460577,632.479123918,650.896615385,669.661108774,688.775777885,708.243796514,728.068338462,748.252577524,768.7996875
26,Raichu,Thunder Shock,Thunder,34.6177612994,18.48,639.736228814,1,200,154,120,10.4166666667,29.3301841085,0.364406779661,17.3088806497,658.947333811,678.53114228,698.491159271,718.830889831,739.553839008,760.663511851,782.163413409,804.057048729,826.34792286,849.03954085
26,Raichu,Spark,Brick Break,30.5710306407,18.48,564.95264624,1,200,154,120,12.5,20.3125,0.356545961003,15.2855153203,581.918020587,599.212530292,616.839270674,634.801337047,653.10182473,671.743829039,690.730445291,710.064768802,729.74989489,749.788918872
26,Raichu,Spark,Thunder Punch,32.8486997636,18.48,607.043971631,1,200,154,120,12.5,21.1458333333,0.45390070922,16.4243498818,625.273337035,643.856359752,662.796365714,682.096680851,701.760631095,721.791542376,742.192740625,762.967551773,784.119301751,805.651316489
26,Raichu,Spark,Thunder,36.1254789272,18.48,667.598850575,1,200,154,120,12.5,29.3822674419,0.329501915709,18.0627394636,687.646662527,708.083410417,728.912751949,750.138344828,771.763846758,793.792915445,816.229208594,839.076383908,862.338099093,886.018011853
27,Sandshrew,Scratch,Dig,12.9669352014,11.4,147.823061296,1,90,114,100,12.0,15.3862068966,0.711033274956,14.4077057793,154.548200151,161.473353982,168.601440349,175.935376813,183.478080933,191.23247027,199.201462384,207.387974837,215.794925188,224.425230998
27,Sandshrew,Scratch,Rock Slide,12.8341388175,11.4,146.309182519,1,90,114,100,12.0,15.925,0.575835475578,14.2601542416,152.96544819,159.819680452,166.874766987,174.133595476,181.599053599,189.274029039,197.161409476,205.264082591,213.584936067,222.126857584
27,Sandshrew,Scratch,Rock Tomb,10.8,11.4,123.12,0,90,114,100,12.0,10.3235294118,0.575835475578,12.0,128.721285,134.48916,140.426055,146.5344,152.816625,159.27516,165.912435,172.73088,179.732925,186.921
27,Sandshrew,Mud Shot,Dig,13.3864990329,11.4,152.606088975,1,90,114,100,13.6363636364,15.4271159875,0.691063829787,14.8738878143,159.548829367,166.698056507,174.056782356,181.628018878,189.414778034,197.420071787,205.646912099,214.098310932,222.777280249,231.686832012
27,Sandshrew,Mud Shot,Rock Slide,13.4308933976,11.4,153.112184733,1,90,114,100,13.6363636364,15.9659090909,0.552404438964,14.9232148862,160.077949707,167.250886212,174.634016199,182.230361619,190.042944422,198.07478656,206.328909983,214.808336644,223.516088492,232.455187479
27,Sandshrew,Mud Shot,Rock Tomb,12.2727272727,11.4,139.909090909,0,90,114,100,13.6363636364,10.5280748663,0.552404438964,13.6363636364,146.2741875,152.828590909,159.5750625,166.516363636,173.655255682,180.9945,188.536857955,196.285090909,204.241960227,212.410227273
28,Sandslash,Metal Claw,Earthquake,27.3430735931,25.8,705.451298701,1,150,172,150,12.6984126984,30.0793650794,0.318181818182,18.2287157287,725.906720414,746.753011364,767.993862865,789.632966234,811.674012784,834.120693831,856.97670069,880.245724675,903.931457102,928.037589286
28,Sandslash,Metal Claw,Rock Tomb,19.0476190476,25.8,491.428571429,0,150,172,150,12.6984126984,10.4108309991,0.318181818182,12.6984126984,505.678142857,520.2,534.996714286,550.070857143,565.425,581.061714286,596.983571429,613.193142857,629.693,646.485714286
28,Sandslash,Metal Claw,Bulldoze,19.4869363675,25.8,502.762958281,1,150,172,150,12.6984126984,13.1851073763,0.601769911504,12.9912909116,517.341184095,532.197975664,547.335963725,562.757779014,578.466052268,594.463414223,610.752495615,627.335927181,644.216339657,661.39636378
28,Sandslash,Mud Shot,Earthquake,29.0584607928,25.8,749.708288453,1,150,172,150,13.6363636364,30.1028138528,0.348341232227,19.3723071952,771.446995618,793.601093481,816.174504932,839.171152865,862.594960172,886.449849744,910.739744475,935.468567255,960.640240979,986.258688537
28,Sandslash,Mud Shot,Rock Tomb,20.4545454545,25.8,527.727272727,0,150,172,150,13.6363636364,10.5280748663,0.348341232227,13.6363636364,543.029369318,558.623863636,574.513517045,590.701090909,607.189346591,623.981045455,641.078948864,658.485818182,676.204414773,694.2375
28,Sandslash,Mud Shot,Bulldoze,20.4545454545,25.8,527.727272727,0,150,172,150,13.6363636364,13.2085561497,0.348341232227,13.6363636364,543.029369318,558.623863636,574.513517045,590.701090909,607.189346591,623.981045455,641.078948864,658.485818182,676.204414773,694.2375
29,NidoranF,Bite,Poison Fang,12.8279850746,11.44,146.752149254,1,100,104,110,12.0,13.3208333333,0.626865671642,12.8279850746,153.162277361,159.756262563,166.536702529,173.506194925,180.667337418,188.022727675,195.574963363,203.326642149,211.2803617,219.438719683
29,NidoranF,Bite,Body Slam,16.2381959911,11.44,185.764962138,1,100,104,110,12.0,25.941025641,0.304008908686,16.2381959911,193.879168377,202.22610856,210.809070922,219.631343697,228.69621512,238.006973427,247.56690685,257.379303626,267.447451988,277.774640173
29,NidoranF,Bite,Sludge Bomb,18.2108796296,11.44,208.332462963,1,100,104,110,12.0,26.7423076923,0.421296296296,18.2108796296,217.43241675,226.79337797,236.419034325,246.313073519,256.479183254,266.921051234,277.642365162,288.646812741,299.938081674,311.519859664
29,NidoranF,Poison Sting,Poison Fang,13.2332530803,11.44,151.388415239,1,100,104,110,13.0434782609,13.3469202899,0.625407166124,13.2332530803,158.001055261,164.803360884,171.79801184,178.987687863,186.375068687,193.962834046,201.753663674,209.750237303,217.955234669,226.371335505
29,NidoranF,Poison Sting,Body Slam,16.9553617564,11.44,193.969338493,1,100,104,110,13.0434782609,25.9671125975,0.302692214407,16.9553617564,202.441911569,211.157497367,220.119529348,229.331440973,238.796665702,248.518636997,258.500788318,268.746553126,279.259364882,290.042657046
29,NidoranF,Poison Sting,Sludge Bomb,18.8048962401,11.44,215.128012986,1,100,104,110,13.0434782609,26.7683946488,0.419778002018,18.8048962401,224.524796131,234.191100452,244.130733939,254.347504585,264.84522038,275.627689317,286.698719386,298.06211858,309.72169489,321.681256307
30,Nidorina,Bite,Poison Fang,16.9329402985,19.04,322.403183284,1,132,136,140,12.0,13.3208333333,0.626865671642,12.8279850746,333.195286952,344.225510093,355.496450375,367.010705463,378.770873025,390.779550728,403.039336238,415.552827224,428.322621351,441.351316287
30,Nidorina,Bite,Dig,16.1862977233,19.04,308.187108651,1,132,136,140,12.0,12.3689655172,0.711033274956,12.2623467601,318.503344341,329.047199842,339.821158281,350.827702781,362.069316469,373.548482469,385.267683908,397.229403909,409.436125599,421.890332102
30,Nidorina,Bite,Sludge Bomb,24.0383611111,19.04,457.690395556,1,132,136,140,12.0,26.7423076923,0.421296296296,18.2108796296,473.01109477,488.669833438,504.670299261,521.016179944,537.71116319,554.758936701,572.163188181,589.927605333,608.05587586,626.551687465
30,Nidorina,Poison Sting,Poison Fang,17.467894066,19.04,332.588703017,1,132,136,140,13.0434782609,13.3469202899,0.625407166124,13.2332530803,343.721756125,355.100451494,366.727468857,378.605487948,390.7371885,403.125250248,415.772352925,428.681176264,441.8544,455.294703866
30,Nidorina,Poison Sting,Dig,17.2173913043,19.04,327.819130435,0,132,136,140,13.0434782609,12.3950524738,0.625407166124,13.0434782609,338.792527174,350.008043478,361.468320652,373.176,385.133722826,397.344130435,409.80986413,422.533565217,435.517875,448.765434783
30,Nidorina,Poison Sting,Sludge Bomb,24.8224630369,19.04,472.619696223,1,132,136,140,13.0434782609,26.7683946488,0.419778002018,18.8048962401,488.440137899,504.609645461,521.132026902,538.011090212,555.250643383,572.854494406,590.826451273,609.170321976,627.889914506,646.989036853
31,Nidoqueen,Poison Jab,Earthquake,34.6095238095,34.2,1183.64571429,1,184,190,180,14.2857142857,30.119047619,0.285714285714,18.8095238095,1212.73838125,1242.30377857,1272.34571518,1302.868,1333.87444196,1365.36885,1397.35503304,1429.8368,1462.81795982,1496.30232143
31,Nidoqueen,Poison Jab,Sludge Wave,31.5995889003,34.2,1080.70594039,1,184,190,180,14.2857142857,26.0924369748,0.244604316547,17.1736896197,1107.26846466,1134.26260668,1161.69184413,1189.55965468,1217.86951599,1246.62490576,1275.82930163,1305.48618129,1335.59902242,1366.17130267
31,Nidoqueen,Poison Jab,Stone Edge,32.6155462185,34.2,1115.45168067,1,184,190,180,14.2857142857,29.3778801843,0.227941176471,17.7258403361,1142.86821576,1170.73024554,1199.04135947,1227.80514706,1257.02519777,1286.7051011,1316.84844653,1347.45882353,1378.53982159,1410.0950302
31,Nidoqueen,Bite,Earthquake,34.3857531486,34.2,1175.99275768,1,184,190,180,12.0,30.0619047619,0.370277078086,18.6879093199,1204.89732367,1234.27156353,1264.11926158,1294.44420212,1325.25016943,1356.54094784,1388.32032164,1420.59207512,1453.3599926,1486.62785838
31,Nidoqueen,Bite,Sludge Wave,30.4083685637,34.2,1039.96620488,1,184,190,180,12.0,26.0352941176,0.322493224932,16.5262872629,1065.52739273,1091.5039275,1117.89915575,1144.71642407,1171.95907901,1199.63046717,1227.73393511,1256.2728294,1285.25049662,1314.67028333
